TICKER,YEAR,QUARTER,AVG_QUARTER_OPEN,AVG_QUARTER_CLOSE
LES,2012,1,13.03237878787879,13.039950216450215
LES,2012,2,10.389097514619882,10.371400121136174
LES,2012,3,8.293194696969698,8.292458333333334
LES,2012,4,9.412432423984088,9.47437126212804
LES,2013,1,12.294962121212118,12.319548484848484
LES,2013,2,14.030093333333332,14.17178
LES,2013,3,20.45271911663216,20.509308488612835
LES,2013,4,32.008679464361386,32.07899944910586
LES,2014,1,30.628342063492067,30.63121349206349
LES,2014,2,21.89169761904762,21.770702380952375
LES,2014,3,16.173402503293808,15.977119104084322
LES,2014,4,10.14078726163234,10.06630114416476
LES,2015,1,11.651500606060603,11.693524696969698
LES,2015,2,10.9951,10.968880158730158
LES,2015,3,12.371305194805194,12.405345316519231
LES,2015,4,12.58340606060606,12.531407575757578
LES,2016,1,11.32345530492899,11.33140434419382
LES,2016,2,14.640295093795094,14.63039567099567
LES,2016,3,15.709404761904763,15.709859307359308
LES,2016,4,15.052303968253968,15.034851587301587
LES,2017,1,14.780905555555556,14.754907039337475
LES,2017,2,12.151097883597885,12.03990740740741
LES,2017,3,9.639119047619047,9.560998556998555
LES,2017,4,6.828590795169742,6.758347003873319
LES,2018,1,5.749357142857144,5.710841269841271
LES,2018,2,3.6909523809523814,3.6554285714285712
LES,2018,3,2.8598939393939395,2.845151515151515
LES,2018,4,2.9577028985507248,2.936320971867008
LES,2019,1,3.2133513708513717,3.2037878787878786
LES,2019,2,2.4023586048454466,2.386043024227235
LES,2019,3,2.0515141476880605,2.0461338854382336
LES,2019,4,1.848421137384524,1.8463483346046277
LES,2020,1,1.2693246753246756,1.2610624819624818
LES,2020,2,1.3686261904761903,1.3677158730158732
LES,2020,3,1.2196681096681097,1.2167927724449463
LES,2020,4,0.999331818181818,1.0014121212121212
LES,2021,1,1.812843630816171,1.8252431350114415
LES,2021,2,2.9933492063492064,3.0071666666666665
LES,2021,3,3.2037878787878795,3.201666666666666
LES,2021,4,3.6942460317460317,3.660246031746031
LES,2022,1,2.2881485507246375,2.2865615942028987
LES,2022,2,1.8861904761904762,1.8644385964912285
LES,2022,3,1.2640447330447333,1.2495569985569988
LES,2022,4,0.5098714285714285,0.505495634920635
LES,2023,1,0.5918845065562456,0.5918589371980675
LES,2023,2,0.5903359788359789,0.5871216931216932
LES,2023,3,0.45796969696969697,0.45021284271284273
LES,2023,4,0.23840631882737143,0.23704085972507025
LES,2024,1,0.2525232323232323,0.25276522366522364
LES,2024,2,0.23789926739926742,0.23783333333333334
LKD,2015,4,7.249745555555555,7.554562222222223
LKD,2016,1,7.0794237179487185,7.140728350427351
LKD,2016,2,8.171718021390376,8.25032055258467
LKD,2016,3,9.06232316095669,9.151081664511958
LKD,2016,4,8.677602385620915,8.75831135620915
LKD,2017,1,8.75583168323587,8.820097521442495
LKD,2017,2,10.211486525054466,10.272850686274511
LKD,2017,3,11.295074601536522,11.336035890379543
LKD,2017,4,11.479715899122807,11.543979385964912
LKD,2018,1,12.285492592592595,12.300877777777778
LKD,2018,2,12.609671228070177,12.653716666666668
LKD,2018,3,12.619329444444446,12.689919444444444
LKD,2018,4,12.26327763157895,12.273189546783627
LKD,2019,1,12.19185267195767,12.203228333333334
LKD,2019,2,12.854810300751879,12.851238429406848
LKD,2019,3,11.207639567517829,11.228883655394526
LKD,2019,4,11.42045112721417,11.420209581320451
LKD,2020,1,11.085833174603174,11.077346948051947
LKD,2020,2,8.905142657894737,8.906491157894738
LKD,2020,3,9.539598112491376,9.584540054865426
LKD,2020,4,9.632871500000002,9.712207333333334
LKD,2021,1,13.03537835421888,13.1117156182122
LKD,2021,2,17.77122535087719,17.877330877192982
LKD,2021,3,19.17098571428571,19.340107936507934
LKD,2021,4,18.539476515837105,18.608752541478133
LKD,2022,1,15.569690994152047,15.583216695906431
LKD,2022,2,13.466265998329154,13.52231975772765
LKD,2022,3,12.352367400793652,12.379399623015873
LKD,2022,4,12.47181914098973,12.669024712107065
LKD,2023,1,13.570421829710144,13.682217391304349
LKD,2023,2,17.362329365079365,17.597020634920636
LKD,2023,3,23.38792207792208,23.491645021645024
LKD,2023,4,23.75933014354067,23.8563681932103
LKD,2024,1,25.604210526315786,25.735614035087718
LKD,2024,2,26.9948717948718,27.006593406593403
LPP,2001,2,36.789109374999995,36.8682875
LPP,2001,3,38.48644551767676,38.57795949675324
LPP,2001,4,40.44382263157894,40.68997192982456
LPP,2002,1,58.62509186790506,58.90205293601651
LPP,2002,2,74.5764814814815,74.73562361111111
LPP,2002,3,75.1190331738437,74.93396626794258
LPP,2002,4,110.77383411306043,111.5069588693957
LPP,2003,1,167.38577128427127,167.45124603174602
LPP,2003,2,229.9510611111111,230.95869523809526
LPP,2003,3,310.78848926218706,311.7839918972332
LPP,2003,4,344.9998093821511,346.5167108695652
LPP,2004,1,402.80295683229815,404.78658105590057
LPP,2004,2,402.5057053467001,401.8566392230576
LPP,2004,3,394.33292063492064,394.1688663324979
LPP,2004,4,437.7212666666667,434.913383982684
LPP,2005,1,484.5532579365079,485.6885984126984
LPP,2005,2,597.5073454545454,596.2961075757576
LPP,2005,3,661.4266500721501,663.198953102453
LPP,2005,4,649.3282515873017,647.4823452380954
LPP,2006,1,563.9881448616601,563.0920316864294
LPP,2006,2,464.01754761904766,461.0734391534391
LPP,2006,3,467.29844083694087,467.2128217893218
LPP,2006,4,600.6203505012531,602.1199448621554
LPP,2007,1,731.6626637806638,737.0286421356423
LPP,2007,2,1488.4959640768586,1489.2370538847117
LPP,2007,3,1680.447893939394,1678.2835909090907
LPP,2007,4,1862.2035533633743,1871.8651130597166
LPP,2008,1,1708.8810606060604,1703.2951841725526
LPP,2008,2,1705.49059049138,1691.4892101465787
LPP,2008,3,1178.6601212121213,1169.7343484848486
LPP,2008,4,897.6695436308161,890.6047429443173
LPP,2009,1,825.3407106060605,818.7924515151516
LPP,2009,2,797.2566976190477,794.9340373015874
LPP,2009,3,1113.4304868561392,1109.27853968254
LPP,2009,4,1158.3283340548342,1158.3945396825397
LPP,2010,1,1394.4633684210523,1396.0481048817699
LPP,2010,2,1382.6566228070176,1378.0278947368417
LPP,2010,3,1369.1097727272727,1375.7494848484848
LPP,2010,4,1615.7791248196247,1616.8938600288602
LPP,2011,1,1636.2981170861933,1632.2995358504959
LPP,2011,2,1745.015171261487,1750.8742606516291
LPP,2011,3,1621.99556998557,1620.0305339105341
LPP,2011,4,1655.4992936507933,1659.4196984126982
LPP,2012,1,1831.4505699855702,1842.156435786436
LPP,2012,2,2420.796037593985,2427.195714703425
LPP,2012,3,2759.2196818181815,2765.8405909090907
LPP,2012,4,3477.8205857995376,3473.0866390614224
LPP,2013,1,4258.05743939394,4259.676439393938
LPP,2013,2,5553.622333333333,5547.438499999999
LPP,2013,3,6465.559040717737,6460.069572118703
LPP,2013,4,7685.672078142216,7679.470262310366
LPP,2014,1,7727.338658730158,7714.513222222221
LPP,2014,2,6951.53607936508,6936.108873015873
LPP,2014,3,7278.343758234519,7287.417182476944
LPP,2014,4,7788.787597254005,7749.510991609458
LPP,2015,1,6258.901727272726,6250.15643939394
LPP,2015,2,6288.891968253968,6274.143507936508
LPP,2015,3,6414.3399451032055,6433.6062359621055
LPP,2015,4,5919.922515151516,5875.588151515151
LPP,2016,1,4619.204377610694,4603.7685463659145
LPP,2016,2,4675.493336940838,4685.133737373738
LPP,2016,3,3990.1887734487736,3970.361753246754
LPP,2016,4,4830.258246031745,4848.712301587301
LPP,2017,1,4987.364618702553,4994.899920634921
LPP,2017,2,5703.567063492063,5716.105634920634
LPP,2017,3,6761.161002886002,6757.387258297258
LPP,2017,4,7359.526643122958,7346.681707678286
LPP,2018,1,8274.30896031746,8258.319595238094
LPP,2018,2,7981.334468253968,7993.022603174603
LPP,2018,3,7848.015409090908,7846.798106060606
LPP,2018,4,7019.513886615515,7014.428148337596
LPP,2019,1,7122.020715007214,7128.502017316016
LPP,2019,2,6963.590554720134,6958.59438888889
LPP,2019,3,6771.5446583850935,6777.611318150448
LPP,2019,4,7493.336599711839,7497.572148063395
LPP,2020,1,6643.658088023088,6609.130367965367
LPP,2020,2,5571.019912698413,5575.837246031745
LPP,2020,3,6099.438555743772,6103.149757826714
LPP,2020,4,6017.541060606061,6051.282393939396
LPP,2021,1,7068.332999237224,7055.26484286804
LPP,2021,2,9121.110587301586,9195.190436507937
LPP,2021,3,12753.23181818182,12779.228787878788
LPP,2021,4,13294.870079365079,13281.044285714286
LPP,2022,1,12735.110166666667,12714.782913043477
LPP,2022,2,9328.96201336675,9256.378471177944
LPP,2022,3,8703.071046176046,8686.850873015874
LPP,2022,4,8554.605222222222,8603.538253968254
LPP,2023,1,9528.292132850242,9537.879260524502
LPP,2023,2,11470.8358994709,11524.579973544975
LPP,2023,3,13286.837734487737,13262.201082251084
LPP,2023,4,14151.068447634238,14199.17964988228
LPP,2024,1,15716.129292929296,15700.969826839826
LPP,2024,2,16103.33296703297,16155.413553113554
LRK,1996,1,29.996329365079365,29.996329365079365
LRK,1996,2,36.426056808688394,36.426056808688394
LRK,1996,3,52.49482401656314,52.49482401656314
LRK,1996,4,48.07063310450039,48.07063310450039
LRK,1997,1,62.06439393939394,62.06439393939394
LRK,1997,2,67.33806106174528,67.33806106174528
LRK,1997,3,70.045441370224,70.045441370224
LRK,1997,4,57.012342995169085,57.012342995169085
LRK,1998,1,42.60742424242424,42.60742424242424
LRK,1998,2,34.92026315789474,34.92026315789474
LRK,1998,3,18.73572369659326,18.73572369659326
LRK,1998,4,15.002142857142852,15.002142857142852
LRK,1999,1,15.392608695652171,15.392608695652171
LRK,1999,2,20.125,20.125
LRK,1999,3,20.36212121212121,20.36212121212121
LRK,1999,4,25.788964076858818,25.788964076858818
LRK,2000,1,33.86832298136647,33.86832298136647
LRK,2000,2,34.181666666666665,34.181666666666665
LRK,2000,3,38.01010101010102,38.01010101010102
LRK,2000,4,38.67776258828891,38.678639781271364
LRK,2001,1,38.70247899159664,38.66560224089636
LRK,2001,2,35.4684126984127,35.32333333333333
LRK,2001,3,26.410350877192986,26.37096491228071
LRK,2001,4,33.57878997009432,33.553347135955825
LRK,2002,1,27.031386800334175,27.061675020885556
LRK,2002,2,22.673703703703705,22.762037037037032
LRK,2002,3,7.8268495514147665,7.8094616977225675
LRK,2002,4,5.515514797093744,5.617676767676769
LRK,2003,1,5.2318181818181815,5.5003787878787875
LRK,2003,2,4.615508021390373,4.636541889483066
LRK,2003,3,6.457101086048454,6.463063909774437
LRK,2003,4,7.7870129870129885,7.8770707070707076
LRK,2004,1,9.150974025974028,9.13953823953824
LRK,2004,2,11.78111111111111,11.844259259259259
LRK,2004,3,13.824242424242422,13.801515151515149
LRK,2004,4,14.038787878787879,14.221363636363634
LRK,2005,1,17.972619047619045,18.118015873015874
LRK,2005,2,14.448636363636362,14.536060606060607
LRK,2005,3,14.435642135642135,14.52922077922078
LRK,2005,4,15.313492063492061,15.415714285714285
LRK,2006,1,19.01260210803689,19.09806324110672
LRK,2006,2,19.78359788359788,19.821957671957676
LRK,2006,3,20.1563492063492,20.253246753246753
LRK,2006,4,32.66309333940913,32.87173236120605
LRK,2007,1,37.67984848484849,37.50621212121212
LRK,2007,2,85.03088554720134,84.9062656641604
LRK,2007,3,52.31530303030302,51.7360606060606
LRK,2007,4,43.82727235821866,43.666045548654246
LRK,2008,1,28.49705703653072,28.380249867091973
LRK,2008,2,22.83488645857067,22.6326460089618
LRK,2008,3,14.347773386034255,14.338379446640317
LRK,2008,4,7.971567505720824,7.929980930587337
LRK,2009,1,8.078484848484848,8.137727272727272
LRK,2009,2,11.42063492063492,11.379285714285713
LRK,2009,3,13.663636363636366,13.66020139281009
LRK,2009,4,17.24020202020202,17.29562049062049
LRK,2010,1,16.056811594202898,15.951739130434783
LRK,2010,2,15.041507936507939,15.038809523809524
LRK,2010,3,15.12121212121212,15.107575757575757
LRK,2010,4,14.709386724386725,14.647366522366523
LRK,2011,1,13.095869565217393,13.075652173913047
LRK,2011,2,12.453383458646615,12.459398496240603
LRK,2011,3,8.338023088023089,8.306854256854256
LRK,2011,4,6.505079365079365,6.49468253968254
LRK,2012,1,7.803030303030304,7.844733044733045
LRK,2012,2,6.615601503759398,6.5876608187134496
LRK,2012,3,4.943333333333333,4.947424242424242
LRK,2012,4,4.413697073032111,4.403341046563553
LRK,2013,1,4.075,4.089545454545454
LRK,2013,2,3.2133333333333334,3.2150000000000003
LRK,2013,3,4.378951000690132,4.413802622498275
LRK,2013,4,6.034723281634037,6.028790575472498
LRK,2014,1,5.894920634920634,5.885158730158729
LRK,2014,2,4.4350000000000005,4.412063492063491
LRK,2014,3,2.8610342555994728,2.855559947299078
LRK,2014,4,1.8346300533943551,1.819755911517925
LRK,2015,1,1.4183333333333332,1.415
LRK,2015,2,1.7294444444444448,1.727539682539683
LRK,2015,3,1.6719783648845432,1.6759898758754597
LRK,2015,4,1.2500000000000002,1.26
LRK,2016,1,1.1996282372598162,1.2190434419381786
LRK,2016,2,1.0113997113997113,1.029289321789322
LRK,2016,3,0.6768347763347764,0.6774372294372295
LRK,2016,4,0.7494259259259258,0.7544259259259259
LRK,2017,1,0.8060779220779221,0.8137099567099567
LRK,2017,2,0.5942483660130718,0.5909150326797384
LRK,2017,3,0.45076479076479087,0.4501875901875903
LRK,2017,4,0.22857142857142856,0.2217126148705096
LRK,2018,1,0.1742667125329664,0.17407063410159385
LRK,2018,2,0.14966666666666664,0.14933333333333332
LRQ,2008,2,10.343433333333333,10.39384117647059
LRQ,2008,3,10.255927830940989,10.32096889952153
LRQ,2008,4,8.889439733028222,8.899517406559879
LRQ,2009,1,7.366453015873016,7.3575326190476185
LRQ,2009,2,6.499240046296296,6.479120833333336
LRQ,2009,3,6.759438186274509,6.808872132352941
LRQ,2009,4,7.833579942279941,7.914499365079365
LRQ,2010,1,9.556042943469786,9.619136725146198
LRQ,2010,2,10.856060526315792,10.954892105263156
LRQ,2010,3,10.082467508417508,10.098323063973064
LRQ,2010,4,10.345462861197108,10.425606385448916
LRQ,2011,1,10.348114974937344,10.420209429824562
LRQ,2011,2,9.290609664786968,9.282470535714287
LRQ,2011,3,5.7172534920634925,5.597063015873015
LRQ,2011,4,3.015344177350427,3.012022702991453
LRQ,2012,1,3.153756150793651,3.1378634920634916
LRQ,2012,2,3.675276900584796,3.6924333333333337
LRQ,2012,3,3.1432420105820107,3.1803846560846565
LRQ,2012,4,3.2589668055555556,3.2474616666666662
LRQ,2013,1,3.0194297208931418,3.024761331738437
LRQ,2013,2,2.7466106295149637,2.745405366357069
LRQ,2013,3,2.3913379629629627,2.4021574074074072
LRQ,2013,4,2.679040404040404,2.6672381711855397
LRQ,2014,1,1.672404761904762,1.6634285714285715
LRQ,2014,2,1.6947549019607842,1.686482843137255
LRQ,2014,3,2.0754356060606063,2.080056818181818
LRQ,2014,4,3.2391170634920634,3.247867063492064
LRQ,2015,1,4.544664602683177,4.5557481940144475
LRQ,2015,2,5.831081871345028,5.838096491228071
LRQ,2015,3,4.712113095238095,4.737827380952381
LRQ,2015,4,5.284348484848485,5.292030303030303
LRQ,2016,1,4.841837928153718,4.824962406015038
LRQ,2016,2,5.222200577200578,5.216681818181819
LRQ,2016,3,6.520252525252526,6.547142857142858
LRQ,2016,4,7.882888888888888,7.851404761904761
LRQ,2017,1,11.433913043478261,11.460869910282954
LRQ,2017,2,17.722354497354498,17.709021164021163
LRQ,2017,3,19.7197113997114,19.56364357864358
LRQ,2017,4,15.294663552821447,15.221604010025061
LRQ,2018,1,15.828690476190475,15.815238095238096
LRQ,2018,2,12.60904761904762,12.548492063492063
LRQ,2018,3,9.15451515151515,9.090909090909092
LRQ,2018,4,7.022224211423699,6.962838022165388
LRQ,2019,1,6.2908138528138515,6.208064935064933
LRQ,2019,2,5.452994987468672,5.346871345029239
LRQ,2019,3,3.969482401656315,3.8919806763285023
LRQ,2019,4,2.353684210526316,2.320341554369014
LRQ,2020,1,3.4555728715728713,3.4487215007215006
LRQ,2020,2,3.158849206349206,3.0884682539682538
LRQ,2020,3,2.4089179057657315,2.3594184076792772
LRQ,2020,4,1.8497045454545455,1.817431818181818
LRQ,2021,1,2.0854153318077806,2.07343173150267
LRQ,2021,2,1.749062865497076,1.72184440267335
LRQ,2021,3,2.1958333333333333,2.1971212121212123
LRQ,2021,4,1.7366666666666664,1.7267420634920636
LRQ,2022,1,1.5337427536231882,1.5239347826086957
LRQ,2022,2,1.3804135338345864,1.3512280701754387
LRQ,2022,3,1.1825158730158731,1.174436507936508
LRQ,2022,4,1.2425690476190474,1.2410968253968253
LRQ,2023,1,1.42762286150158,1.4196592931604375
LRQ,2023,2,1.2932407407407407,1.2757671957671957
LRQ,2023,3,1.4334415584415583,1.4241991341991345
LRQ,2023,4,1.4478024606971973,1.4367361585782634
LRQ,2024,1,1.899492784992785,1.9072828282828282
LRQ,2024,2,2.4675091575091574,2.447912087912088
LSI,2006,4,9.974618,9.83879
LSI,2007,1,10.061932469696972,10.081236969696969
LSI,2007,2,12.151208091060987,12.169905129490393
LSI,2007,3,11.553290015151513,11.533679530303031
LSI,2007,4,10.1723531222344,10.261821586083709
LSI,2008,1,8.736001794258373,8.766657535885166
LSI,2008,2,8.665674275119617,8.672114362838913
LSI,2008,3,7.4520873080923655,7.520045663268843
LSI,2008,4,5.226086933638443,5.1670567658276125
LSI,2009,1,3.587320636363636,3.556260181818182
LSI,2009,2,3.501835563492063,3.4845323095238094
LSI,2009,3,3.7944779126670434,3.8262802719744022
LSI,2009,4,3.751225787878788,3.7762829696969695
LSI,2010,1,3.777479267734554,3.797119977116705
LSI,2010,2,3.739098136165577,3.776237519607843
LSI,2010,3,4.147606151515151,4.196941712121212
LSI,2010,4,5.168894905065694,5.19470329535961
LSI,2011,1,5.203163799516908,5.237030512077294
LSI,2011,2,4.914761369436664,4.993229084967321
LSI,2011,3,3.7577546428571433,3.802611113997114
LSI,2011,4,3.1827743650793656,3.1870829206349214
LSI,2012,1,3.2984377128427127,3.2944682251082256
LSI,2012,2,2.6762849259259256,2.6877872592592595
LSI,2012,3,2.842710650793651,2.849786801587302
LSI,2012,4,2.857985500345066,2.855973048349775
LSI,2013,1,2.7812016616541353,2.773793979949874
LSI,2013,2,2.715203488132095,2.709183013415893
LSI,2013,3,3.2580140510697038,3.2484779089026916
LSI,2013,4,6.309744069836427,6.365841191626409
LSI,2014,1,8.080305563492063,8.058786142857143
LSI,2014,2,6.852805555555555,6.861682730158731
LSI,2014,3,6.61624079314888,6.614510871541502
LSI,2014,4,5.261767482837529,5.194617421815408
LSI,2015,1,3.6748384242424237,3.63637503030303
LSI,2015,2,3.0807536190476195,3.0485478095238094
LSI,2015,3,3.9478171572871577,3.947228318903319
LSI,2015,4,3.7235423636363634,3.6819199848484847
LSI,2016,1,4.80938559732665,4.808398947368421
LSI,2016,2,7.469524277777777,7.505253337662336
LSI,2016,3,8.285534473304473,8.300871089466089
LSI,2016,4,8.398149174603173,8.401013452380951
LSI,2017,1,10.116826161616162,10.149403738816739
LSI,2017,2,11.412111560846562,11.427728333333334
LSI,2017,3,11.20189132034632,11.217684531024531
LSI,2017,4,11.521624496848181,11.554546164654061
LSI,2018,1,13.07105277777778,13.053670476190474
LSI,2018,2,12.073271111111112,12.094829603174603
LSI,2018,3,10.798417511961725,10.85596909090909
LSI,2018,4,11.45005222222222,11.590558518518515
LSI,2019,1,10.740413666666667,10.901241944444445
LSI,2019,2,9.94104549707602,10.053711676413256
LSI,2019,3,11.998137795815296,12.15655626803752
LSI,2019,4,14.931149735449738,15.080918783068784
LSI,2020,1,19.73739880952381,19.79282742424242
LSI,2020,2,14.544119999999998,14.553128333333333
LSI,2020,3,14.200595676058834,14.23025758461811
LSI,2020,4,12.312043245614037,12.260784385964913
LSI,2021,1,14.632321453089245,14.728159504195274
LSI,2021,2,15.07561222222222,15.126161666666667
LSI,2021,3,16.284842063492064,16.348840404040402
LSI,2021,4,14.49033119047619,14.46302492063492
LSI,2022,1,14.247152826086959,14.292059637681158
LSI,2022,2,13.692690225563908,13.727412502088555
LSI,2022,3,12.525393722943724,12.543830930735929
LSI,2022,4,10.529962142857142,10.57723
LSI,2023,1,11.800566466528641,11.836851863354036
LSI,2023,2,12.307148412698412,12.385415873015873
LSI,2023,3,14.138905167464111,14.180421020733652
LSI,2023,4,14.640416666666669,14.717500000000001
LSI,2024,1,15.366821465428279,15.41966202270382
LSI,2024,2,14.79780701754386,14.765350877192983
LTX,1997,2,2.196331398809524,2.196331398809524
LTX,1997,3,2.7822464295125164,2.7822464295125164
LTX,1997,4,3.3208880595813213,3.3208880595813213
LTX,1998,1,3.311774393939394,3.311774393939394
LTX,1998,2,2.9151747368421055,2.9151747368421055
LTX,1998,3,1.5325011732229126,1.5276828753372234
LTX,1998,4,0.7546510461760461,0.760951608946609
LTX,1999,1,0.9927186231884059,0.9941387681159419
LTX,1999,2,1.0387916666666666,1.0412466666666667
LTX,1999,3,1.0877621212121211,1.0877318181818183
LTX,1999,4,1.180696127819549,1.1835390183792815
LTX,2000,1,1.9377435472739821,1.9392482401656315
LTX,2000,2,1.880867433862434,1.8801985978835978
LTX,2000,3,1.6321006493506494,1.6286490620490621
LTX,2000,4,1.62920465557834,1.6507522024758867
LTX,2001,1,1.4153374242424241,1.4125983333333334
LTX,2001,2,1.1688645655806182,1.1684471679197994
LTX,2001,3,1.1276828989139516,1.1280540058479531
LTX,2001,4,1.0874308876811594,1.0908343599033818
LTX,2002,1,1.2050992424242424,1.2135432828282828
LTX,2002,2,1.1103932675438595,1.117320153508772
LTX,2002,3,0.8387874603174605,0.8431655555555556
LTX,2002,4,0.9970652667021088,1.0074424331029594
LTX,2003,1,1.0626356060606061,1.070380909090909
LTX,2003,2,0.9861845488721803,0.990643813700919
LTX,2003,3,1.0026586890645586,0.9974206785243743
LTX,2003,4,1.4488315446224256,1.4512002212051869
LTX,2004,1,1.7662276880607315,1.7687611525189786
LTX,2004,2,1.993676984126984,2.0016980952380954
LTX,2004,3,2.0965484848484848,2.101504545454546
LTX,2004,4,1.835351832298137,1.8319817011732227
LTX,2005,1,1.5910910317460314,1.5850418253968253
LTX,2005,2,1.132308787878788,1.1305986363636362
LTX,2005,3,1.043740476190476,1.0392417748917748
LTX,2005,4,0.9948655555555557,0.9934526984126985
LTX,2006,1,1.066954749670619,1.0675847101449276
LTX,2006,2,2.268102380952381,2.2782978835978835
LTX,2006,3,2.7108725829725837,2.7266532467532465
LTX,2006,4,5.68862466772993,5.731034142173615
LTX,2007,1,5.636459090909091,5.664131969696971
LTX,2007,2,9.945523224728486,9.968519799498745
LTX,2007,3,6.371112575757576,6.305539242424243
LTX,2007,4,4.334546993870012,4.3260582673649175
LTX,2008,1,3.2258575871496933,3.225639997721577
LTX,2008,2,2.3567082137161086,2.3378889116731223
LTX,2008,3,1.9885952173913042,1.9993250527009223
LTX,2008,4,1.3262749389778794,1.323699477498093
LTX,2009,1,1.3911084848484847,1.4073815151515152
LTX,2009,2,2.8320530158730164,2.8509988888888884
LTX,2009,3,3.467747330447331,3.4677824581215884
LTX,2009,4,3.1717354689754687,3.184623080808081
LTX,2010,1,3.136853115942029,3.1629435507246377
LTX,2010,2,3.304625873015874,3.3325026984126986
LTX,2010,3,3.4423380952380955,3.4622251803751802
LTX,2010,4,3.360102337662338,3.3702211688311685
LTX,2011,1,3.2841409090909095,3.2930503030303035
LTX,2011,2,3.242150375939849,3.2585148705096074
LTX,2011,3,2.828702272727272,2.8304454545454547
LTX,2011,4,2.734035238095238,2.7361066666666667
LTX,2012,1,3.1718237373737375,3.1833355699855708
LTX,2012,2,3.2066726817042603,3.224469841269842
LTX,2012,3,3.2750451515151515,3.2885342424242423
LTX,2012,4,3.232864206552186,3.2279752892461335
LTX,2013,1,3.179639976076555,3.1847760765550235
LTX,2013,2,3.0849966666666666,3.0910716666666667
LTX,2013,3,3.8248979986197376,3.833947964113182
LTX,2013,4,4.927195664886855,4.923126985337741
LTX,2014,1,5.230785873015872,5.254831666666667
LTX,2014,2,5.407176666666667,5.416270873015875
LTX,2014,3,5.681657220026351,5.686774907773386
LTX,2014,4,5.917691228070176,5.92146697177727
LTX,2015,1,6.115312878787879,6.118517727272727
LTX,2015,2,6.183948015873017,6.1804299999999985
LTX,2015,3,5.991393820189472,6.019250633665851
LTX,2015,4,6.677671666666666,6.684333636363637
LTX,2016,1,6.184143024227235,6.186059565580618
LTX,2016,2,6.721078095238095,6.733523953823954
LTX,2016,3,7.262840548340546,7.279898917748916
LTX,2016,4,7.689011825396825,7.708344523809522
LTX,2017,1,8.243532805383023,8.243393029675639
LTX,2017,2,8.561738624338624,8.564123544973548
LTX,2017,3,7.815562265512265,7.786497763347762
LTX,2017,4,6.6221756474519635,6.625267604617604
LTX,2018,1,6.174346428571428,6.186721825396826
LTX,2018,2,6.530035873015873,6.540230238095238
LTX,2018,3,6.640047171717174,6.650339761904761
LTX,2018,4,6.363507702472293,6.399995242966753
LTX,2019,1,6.4472810461760455,6.453682792207793
LTX,2019,2,6.447381169590643,6.471725438596491
LTX,2019,3,6.370423907496014,6.4308971770334935
LTX,2019,4,6.456396842952793,6.490329019408425
LTX,2020,1,6.623280238095238,6.654478585858587
LTX,2020,2,8.05584880952381,8.072301111111111
LTX,2020,3,9.28856102327624,9.292079954827779
LTX,2020,4,9.383358939393938,9.431401969696969
LTX,2021,1,10.577838558352404,10.57163409610984
LTX,2021,2,10.484061111111112,10.516217460317462
LTX,2021,3,10.227424242424242,10.225151515151515
LTX,2021,4,9.320428571428572,9.319158730158728
LTX,2022,1,8.873028985507245,8.843239130434782
LTX,2022,2,7.8262990810359225,7.839147869674186
LTX,2022,3,7.034886002886004,7.047984126984127
LTX,2022,4,7.861301587301587,7.923571428571429
LTX,2023,1,7.998555555555555,8.011165945165944
LTX,2023,2,7.544391534391534,7.548730158730159
LTX,2023,3,7.06,7.0859999999999985
LTX,2023,4,6.842340700235437,6.8869431153641685
LTX,2024,1,7.230282828282829,7.24013997113997
LTX,2024,2,6.735604395604396,6.740256410256411
LWB,2009,2,41.505575,42.011425
LWB,2009,3,47.36168878536923,47.61201970324362
LWB,2009,4,51.9004411976912,51.844616248196246
LWB,2010,1,54.2381218115942,54.03745949275361
LWB,2010,2,52.4524707936508,52.56953452380952
LWB,2010,3,56.57901363636364,56.706483333333324
LWB,2010,4,76.17472708513708,76.03452629870128
LWB,2011,1,83.66584782608693,83.67975130434782
LWB,2011,2,84.90462456140348,84.58316466165412
LWB,2011,3,76.06861666666667,75.99537092352092
LWB,2011,4,77.48735063492062,77.41428007936507
LWB,2012,1,87.84584653679654,88.04448253968253
LWB,2012,2,90.37090313700918,90.45130136173766
LWB,2012,3,91.3288012121212,91.27984212121213
LWB,2012,4,94.83405275037552,94.99588423253358
LWB,2013,1,98.40592727272728,98.14892515151514
LWB,2013,2,88.18541333333333,88.08097333333332
LWB,2013,3,80.99840710835058,80.85895562456868
LWB,2013,4,96.9190163361302,97.05085594541912
LWB,2014,1,95.41841277777776,95.35190373015872
LWB,2014,2,93.586323015873,93.51045904761907
LWB,2014,3,89.71186069828723,89.57453505270092
LWB,2014,4,88.34570533943554,88.03901197559117
LWB,2015,1,76.4072059090909,76.17311742424242
LWB,2015,2,64.46387071428573,64.15159507936508
LWB,2015,3,43.97850280130498,43.9376184766924
LWB,2015,4,39.097207727272725,38.87563257575757
LWB,2016,1,29.99344895572264,30.044185547201334
LWB,2016,2,34.69695867965368,34.643070209235205
LWB,2016,3,44.741240692640694,45.0382145021645
LWB,2016,4,58.888730238095235,59.06383507936508
LWB,2017,1,62.73309135265699,62.90421907867494
LWB,2017,2,59.62966560846561,59.45991640211639
LWB,2017,3,64.6080917027417,64.55925505050504
LWB,2017,4,61.484918215994526,61.27148802308802
